time,l18,l30,isin,id,cs,cs_id,z,bvol,mv,eps,pe,tmin,tmax,pmin,pmax,py,pf,pl,plc,plp,pc,pcc,pcp,tno,tvol,tval,Buy_CountI,Buy_CountN,Sell_CountI,Sell_CountN,Buy_I_Volume,Buy_N_Volume,Sell_I_Volume,Sell_N_Volume,zd1,qd1,pd1,po1,qo1,zo1,zd2,qd2,pd2,po2,qo2,zo2,zd3,qd3,pd3,po3,qo3,zo3,zd4,qd4,pd4,po4,qo4,zo4,zd5,qd5,pd5,po5,qo5,zo5
12:30:00,وپترو,سرمایه‌گذاری صنایع پتروشیمی,IRO1PETR0001,59486059679335017,محصولات شیمیایی,44,1820000000,1,72363200000000,6913.0,5.8,37930,40270,39010,40270,37590,39100,39320,1730,4.6,39760,2170,5.77,1007,11368727,451963765110,378,2,129,11,11181228,187499,2426623,8942104,1,290,39320,39320,268,1,2,5920,39310,39640,6707,1,1,1000,39300,39660,4937,1,1,500,39280,39940,1000,1,3,19005,39270,39950,88899,1
12:27:53,درهآور,دارویی ره آورد تامین,IRO3RAPZ0001,13243992182070788,مواد و محصولات دارویی,43,2675294000,1,32023269180000,1633.0,7.3,11330,12030,11330,12030,11680,12010,12030,350,3.0,11970,290,2.48,988,30494022,365049623000,140,4,132,8,12184022,18310000,5378498,25115524,49,3766211,12030,12330,10000,1,1,3000,11820,0,0,0,2,24075,11810,0,0,0,1,9000,11800,0,0,0,1,1000,11760,0,0,0
12:29:52,مادیرا,صنایع مادیران,IRO3IOMZ0001,15917865009187760,تولید محصولات کامپیوتری الکترونیکی و نوری,26,23400000000,1,51339600000000,274.0,8.0,2100,2228,2102,2228,2164,2102,2228,64,2.96,2194,30,1.39,983,43193551,94760598924,233,1,279,2,38318142,4875409,37184334,6009217,1,215938,2226,2293,2000000,5,2,500000,2211,2317,15000,2,2,451847,2210,2341,30400,3,2,402264,2209,2900,10000,1,2,402265,2208,2927,3750,2
12:29:58,سمگا,گروه سرمایه گذاری میراث فرهنگی,IRO3IMFZ0001,46741025610365786,هتل و رستوران,55,25000000000,1,67875000000000,496.0,5.5,2587,2745,2591,2745,2666,2600,2745,79,2.96,2715,49,1.84,972,43014447,116804221784,269,1,327,0,42514447,500000,43014447,0,6,587630,2745,2829,12000,2,1,2000,2738,2839,15000,1,5,97626,2737,2848,9000,1,2,112500,2736,2857,6000,1,2,279466,2734,2872,400000,1
13:30:48,اونیکس,ص.س.درآمد ثابت کیمیا-د,IRT3ONXF0001,23498719713662118,صندوق سرمایه‌گذاری قابل معامله,68,10000000000,1,226560000000000,,,21951,23307,22656,22657,22629,22656,22656,27,0.12,22656,27,0.12,971,34763794,787614043063,258,2,518,4,9747730,24971564,25294236,9425058,6,225310236,22656,22657,63624511,14,1,1000000,22655,22658,1000000,1,1,1000000,22654,22659,1000000,1,1,1000000,22653,22660,1000000,1,2,1001500,22652,22661,1000500,2
12:29:55,خرینگ,رینگ‌سازی‌مشهد,IRO1RINM0001,45895339414786358,خودرو و ساخت قطعات,34,1000000000,1,10830000000000,880.0,12.3,10540,11180,10540,11150,10860,10550,11080,220,2.03,10830,-30,-0.28,968,10074884,109127996360,243,3,275,2,9046402,1028482,9320059,754825,1,20277,11070,11080,1500,2,1,500,11030,11090,500,1,1,1000,10980,11100,6229,2,1,500,10930,11110,97000,2,1,600,10910,11120,24207,2
12:29:55,مدیر,ص.س.مدیریت ثروت ص.بازنشستگی-س,IRT3RETF0001,65576885779918210,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,32893000000000,,,31104,33026,32352,33026,32065,33026,33026,961,3.0,32893,828,2.58,964,7016639,230798214301,384,0,312,3,7016639,0,5373876,1642763,1,50000,33003,33500,1000,1,2,18190,33000,0,0,0,1,675,32990,0,0,0,1,1355,32982,0,0,0,2,15004,32950,0,0,0
12:29:38,غگلستا,شیر پاستوریزه پگاه گلستان,IRO3PGLZ0001,64843936383937546,محصولات غذایی و آشامیدنی به جز قند و شکر,42,1115000000,1,12108900000000,1571.0,6.9,10640,11280,10640,11190,10960,10960,11060,100,0.91,10860,-100,-0.91,962,11352073,123267589080,319,8,252,1,8194437,3157636,11052073,300000,4,184531,11060,11120,10000,1,1,1000,11050,11160,30000,1,2,38721,11020,11180,500,1,8,541899,11000,11190,8358,2,2,10596,10960,11200,458447,9
13:31:07,امرالد,صندوق س. کالای کیمیا,IRTKEMRL0001,30895446582685604,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,71958000000000,,,22093,27001,23856,24261,24547,24261,23932,-615,-2.51,23986,-561,-2.29,955,13331404,319768022663,93,4,77,23,1231862,12077357,2551637,10757582,6,450099,23930,23931,8357,1,1,88,23928,23932,1884,1,1,20000,23923,23934,10731,2,1,40000,23922,23935,104507,2,1,50000,23921,23936,55421,2
13:30:47,سافرون,صندوق س.کالای گنجینه زمین,IRTKSAHR0001,51200575796028449,صندوق سرمایه‌گذاری قابل معامله,68,300000000,1,19291500000000,,,58331,71293,63657,64800,64812,64740,64541,-271,-0.42,64305,-507,-0.78,954,2747150,176656101386,355,3,307,0,1943312,769947,2713259,0,2,17065,64541,64545,300,1,5,200306,64540,64548,14250,1,3,616,64534,64551,53657,1,1,50,64531,64569,4385,2,2,100,64530,64570,21000,1
12:29:58,زیتون,صندوق س زیتون نماد پایا- مختلط,IRT1ZITN0001,28551661889797217,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,77082000000000,,,37351,39661,38505,38598,38506,38511,38571,65,0.17,38541,35,0.09,947,38574113,1486680267239,163,5,364,8,4950824,33623289,15016775,23557338,1,309857,38570,38570,289142,3,4,97540,38564,38575,152594,3,3,1077857,38561,38579,27054,2,1,200000,38560,38580,347308,2,1,500000,38550,38594,33827,3
12:29:54,بجهرم,توسعه مولد نیروگاهی جهرم,IRO3JPPZ0001,33629260529503413,عرضه برق، گاز، بخار و آب گرم,40,36545332082,1,71957758869458,331.0,5.9,1930,2048,1930,2036,1989,1942,1985,-4,-0.2,1969,-20,-1.01,946,90030871,177301029857,214,4,225,2,84510310,5520561,49708166,40322705,1,1891,1980,1985,519999,1,1,7872,1974,1999,11201,1,1,2550,1973,2000,16365,4,1,27944,1972,2009,10000,1,3,820000,1971,2011,2546,2
13:30:38,کارآمد,صندوق س.درآمد ثابت کارآمد-د,IRT3KMDF0001,7803396484851273,صندوق سرمایه‌گذاری قابل معامله,68,8500000000,1,142145500000000,,,16200,17202,16720,16738,16701,16738,16724,23,0.14,16723,22,0.13,945,149769280,2504621575050,121,6,188,12,28378540,121390740,24858809,124910471,3,300241046,16723,16724,69999930,1,1,1000000,16722,16725,1000000,1,1,1000000,16721,16726,1000000,1,1,1000000,16720,16727,1000000,1,1,1000000,16719,16728,1000000,1
13:31:11,ناب,صندوق س.پشتوانه طلا نهایت نگر,IRTKNAAB0001,30582275818828857,صندوق سرمایه‌گذاری قابل معامله,68,4000000000,1,243284000000000,,,56167,68647,60520,61990,62407,61990,60701,-1706,-2.73,60821,-1586,-2.54,938,4506581,274094409892,364,10,163,14,2732674,1663413,4025361,370726,2,100020,60702,60799,3289,1,2,20359,60701,60800,50000,1,5,6397,60700,60840,823,1,1,20,60697,60841,50000,1,2,37903,60696,60842,10988,2
12:27:26,پدرخش,درخشان‌ تهران,IRO1DRKH0001,24079409192818584,لاستیک و پلاستیک,25,1130735000,1,5710211750000,403.0,12.5,4860,5150,4860,5150,5004,5110,5150,146,2.92,5050,46,0.92,934,31171667,157267603030,222,0,236,2,31171667,0,28521877,2649790,29,1963275,5150,5170,1976,2,1,6511,5110,0,0,0,1,153000,5050,0,0,0,2,21000,5000,0,0,0,1,1500,4940,0,0,0
12:29:47,آساس,صندوق س.آسمان آرمانی سهام-س,IRT3SSAF0001,66682662312253625,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,72346000000000,,,68228,72448,70363,72448,70338,70363,72448,2110,3.0,72346,2008,2.85,931,14920752,1079450518036,480,4,110,3,13986085,934667,1890696,13030056,16,46098,72448,73090,1,1,4,4352,72447,0,0,0,1,1026,72445,0,0,0,4,2393,72440,0,0,0,1,2000,72400,0,0,0
12:29:59,وامید,گروه مدیریت سرمایه گذاری امید,IRO1OIMC0001,52232388263291380,شرکت‌های چند رشته‌ای صنعتی,39,375000000000,1,2223750000000000,676.0,8.8,5830,6190,5830,6030,6010,5870,5930,-80,-1.33,5930,-80,-1.33,926,35374422,209772346180,214,2,178,6,15458758,19915664,12649118,22725304,1,200000,5920,5930,263689,2,1,200000,5910,5950,320252,3,4,50455,5900,5960,471831,5,4,244565,5890,5970,400000,2,4,57897,5880,5980,344011,6
12:29:58,معدن,صندوق س صنایع مفید6- بخشی,IRT1MAED0001,59641261891847088,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,12188000000000,,,11705,12429,11760,12386,12067,11760,12351,284,2.35,12188,121,1.0,926,6865533,83680348233,282,1,313,2,6848790,16743,5637642,1227891,1,50322,12351,12375,15000,2,1,88320,12350,12378,442,1,2,4747,12345,12383,10407,4,1,8300,12302,12386,3000,1,1,10000,12290,12399,2000,1
13:31:14,میراث,صندوق س.کالای کوروش,IRTKMIRA0001,53633583359422860,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,21266000000000,,,9866,12058,10600,10750,10962,10639,10630,-332,-3.03,10633,-329,-3.0,914,5431031,57748612394,296,1,275,2,4846624,580561,5269035,158150,4,14379,10628,10635,9206,2,2,5828,10627,10640,7812,2,4,48252,10626,10644,31426,3,1,9417,10625,10645,8246,3,2,10202,10624,10648,26968,3
12:29:54,تپکو,تولیدتجهیزات‌سنگین‌هپکو,IRO7HPKP0001,54509759694064219,ماشین‌آلات و تجهیزات,29,83614031000,1,33027542245000,37.0,10.7,390,414,390,409,402,394,397,-5,-1.24,395,-7,-1.74,911,226461152,89368168579,231,1,225,0,222561152,3900000,226461152,0,1,800000,395,400,106729,2,3,1086710,394,401,800000,1,2,1000000,393,402,1878966,5,3,2100000,392,404,400000,2,8,4676455,391,405,5000,1
12:29:58,استیل,صندوق س صنایع مفید1- بخشی,IRT1STIL0001,24907784641855842,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,62121000000000,,,19695,20913,19910,20913,20304,20658,20883,579,2.85,20707,403,1.98,909,7237737,149872520341,320,1,231,3,5326577,1911160,5505056,1732681,1,22215,20884,21109,52,1,1,2500,20882,21165,1000,1,1,250,20881,21169,237,1,1,67199,20874,21200,6720,3,1,5000,20873,21290,500,1
12:28:22,شصدف,صنعتی دوده فام,IRO3SDFZ0001,204092872752957,محصولات شیمیایی,44,2000000000,1,24020000000000,2071.0,5.8,12000,12740,12000,12300,12370,12000,12000,-370,-2.99,12010,-360,-2.91,897,11814045,141894143420,390,1,138,1,11294352,519693,10814045,1000000,2,1600,12000,12000,6901153,101,0,0,0,12080,1000,1,0,0,0,12090,11823,1,0,0,0,12170,20000,1,0,0,0,12180,32000,3
12:29:58,آرام,صندوق س شاخصی آرام مفید,IRT1ARAM0001,14230681955555738,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,56162000000000,,,26738,28390,27480,28390,27564,27750,28380,816,2.96,28081,517,1.88,890,12115401,340216215123,276,5,225,6,6374947,5740454,7710987,4404414,1,100,28295,28390,352919,4,1,500,28285,28480,800,1,1,1058,28271,28800,1730,1,2,6433,28269,28846,400,1,1,4235,28267,29062,20575,3
13:29:47,تمشک,صندوق س تمشک نماد رشد-در صندوق,IRT1TMSK0001,53145304508578701,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,42033000000000,,,41057,43595,42000,42330,42326,42100,42105,-221,-0.52,42033,-293,-0.69,889,7195516,302452202542,242,7,269,1,2806801,4388715,7145516,50000,3,2154,42063,42105,48,1,1,160468,42015,42120,4775,3,4,27141,42012,42129,7626,2,2,19264,42011,42133,100,1,2,1120,42005,42149,10000,1
12:29:34,وشهرح,ح بانک شهر,IRR7BSHP0101,62113086389760694,بانک‌ها و موسسات اعتباری,57,160000000000,1,238720000000000,0.0,0.0,1478,1568,1478,1539,1523,1480,1490,-33,-2.17,1492,-31,-2.04,876,155344555,231774061448,60,1,209,2,44787061,110557494,124249609,31094946,6,2245266,1490,1510,412564,1,7,2794614,1488,1511,517795,3,8,3244499,1486,1514,800000,1,10,4003320,1485,1515,670593,1,8,3371896,1484,1520,845000,3
12:30:00,وتوکا,سرمایه‌گذاری‌توکافولاد(هلدینگ,IRO1TOKA0001,47232550823972469,فلزات اساسی,27,20150000000,1,49266750000000,813.0,3.0,2353,2497,2385,2496,2425,2484,2433,8,0.33,2445,20,0.82,873,52231871,127682277916,222,1,129,4,51271871,960000,23548700,28683171,1,41271,2414,2433,66166,1,1,2339,2403,2458,122920,1,2,250000,2400,2460,20000,1,1,12000,2390,2466,248177,1,1,10000,2387,2475,485537,2
12:29:00,مهر,سرمایه گذاری مهر,IRO3MHRI0001,20453559648564964,سرمایه‌گذاری‌ها,56,6000000000,1,13530000000000,646.0,3.5,2250,2388,2250,2319,2319,2250,2261,-58,-2.5,2255,-64,-2.76,871,15307855,34515507643,194,2,511,2,12045024,3262831,14069296,1238559,1,3688,2256,2261,207,1,1,10000,2255,2269,414,2,1,5000,2253,2272,2914,3,1,2565,2251,2280,234407,14,3,31814,2250,2291,16659,8
13:31:18,زروان,صندوق س.کالای ویستا,IRTKZARV0001,28255729477187163,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,108018000000000,,,33237,40621,35810,36523,36929,36250,35924,-1005,-2.72,36006,-923,-2.5,871,8220001,295973421860,283,8,130,21,2442995,5253363,4188215,3508143,3,300000,35930,35935,1630,1,2,20574,35924,35936,1456,1,1,55,35923,35938,33611,1,1,28,35922,35939,1304,1,2,1055,35921,35949,31142,3
12:23:47,غپینو,پارس‌ مینو,IRO1MINO0001,18401147983387689,محصولات غذایی و آشامیدنی به جز قند و شکر,42,110140005069,1,130515906006765,194.0,6.1,1117,1185,1185,1185,1151,1185,1185,34,2.95,1185,34,2.95,870,155760434,184576114290,334,22,54,2,144782020,10978414,2908434,152852000,1985,697196104,1185,0,0,0,2,460000,1184,0,0,0,4,990185,1183,0,0,0,1,5000,1161,0,0,0,1,10000,1152,0,0,0
12:29:55,وبهمن,سرمایه‌گذاری‌بهمن,IRO1SBAH0001,18063426072758458,سرمایه‌گذاری‌ها,56,50000000000,1,88600000000000,444.0,4.0,1759,1867,1759,1809,1813,1759,1799,-14,-0.77,1772,-41,-2.26,865,50602658,89675066033,211,4,157,2,25822507,24780151,26444215,24158443,1,9966,1761,1799,251734,1,1,12006,1759,1800,313749,1,0,0,0,1806,85000,1,0,0,0,1807,50000,1,0,0,0,1810,58500,3
12:29:22,فن افزار,توسعه فن افزار توسن,IRO3TOTZ0001,69171897374421261,رایانه و فعالیت‌های وابسته به آن,72,6000000000,1,21882000000000,1289.0,2.8,3460,3674,3520,3674,3567,3670,3674,107,3.0,3647,80,2.24,865,37257275,135861690850,146,3,418,3,30886113,6371162,30705078,6552197,77,15646125,3674,0,0,0,2,15500,3636,0,0,0,1,1600,3620,0,0,0,1,5000,3610,0,0,0,1,2879,3594,0,0,0
12:29:46,خکار,ایرکا پارت صنعت,IRO1KRIR0001,59217041815333317,خودرو و ساخت قطعات,34,11200000000,1,14862400000000,415.0,3.2,1268,1346,1269,1346,1307,1307,1346,39,2.98,1327,20,1.53,861,67330705,89325382914,134,0,193,3,67330705,0,61660705,5670000,6,2400000,1346,1369,400000,1,1,61489,1338,1385,90000,1,1,100000,1332,1386,400000,1,1,200000,1328,1387,12000,2,1,5000,1311,1419,3630,1
12:29:42,چدن,تولیدی چدن سازان,IRO1CHDN0001,12329519546621752,ساخت محصولات فلزی,28,20000000000,1,42280000000000,384.0,5.5,2011,2135,2041,2135,2073,2121,2135,62,2.99,2114,41,1.98,854,61589935,130198590387,199,7,258,4,48069535,13520400,49404935,12185000,91,19068764,2135,0,0,0,2,20000,2131,0,0,0,11,3638243,2120,0,0,0,10,4000000,2114,0,0,0,1,4000,2110,0,0,0
13:31:16,تابش,صندوق س.کالای تابان تمدن,IRTKTABA0001,9089296888187061,صندوق سرمایه‌گذاری قابل معامله,68,3000000000,1,215427000000000,,,66450,81216,71295,72980,73833,72980,71735,-2098,-2.84,71809,-2024,-2.74,845,3139634,225452761212,254,21,152,12,2411971,724226,1818802,1317395,2,1977,71647,71735,2788,1,2,11979,71646,71736,100000,1,5,1257,71556,71866,31,1,1,1426,71539,71939,650,2,3,161,71536,71940,6271,1
12:22:33,والبر,سرمایه‌ گذاری‌ البرز(هلدینگ,IRO1ALBZ0001,57944184894703821,مواد و محصولات دارویی,43,31000000000,1,85002000000000,465.0,5.9,2586,2744,2672,2744,2665,2744,2744,79,2.96,2742,77,2.89,842,76174004,208836004117,215,0,155,8,76174004,0,29280094,46893910,44,6458349,2744,2819,2003,1,3,47755,2743,2823,62033,5,1,126570,2742,0,0,0,1,10000,2740,0,0,0,1,2179,2706,0,0,0
12:29:40,فولای,صنایع فولاد آلیاژی یزد,IRO3FAYZ0001,14800142337291217,فلزات اساسی,27,3200000000,1,9936000000000,371.0,8.4,3101,3291,3101,3190,3196,3131,3101,-95,-2.97,3105,-91,-2.85,841,48843323,151662905137,312,2,88,1,44705569,4137754,48835360,7963,1,1734,3064,3101,448082,18,0,0,0,3147,1066,1,0,0,0,3150,388716,1,0,0,0,3156,2500,1,0,0,0,3158,288027,1
12:29:49,کربنح,ح.کانی کربن طبس,IRR3KKTZ0101,26920184079396692,استخراج زغال سنگ,10,1500000000,1,5757000000000,0.0,0.0,3688,3916,3730,3916,3802,3730,3850,48,1.26,3838,36,0.95,841,11705409,44919674090,130,0,526,1,11705409,0,6635608,5069801,2,5294,3843,3877,194714,4,1,5000,3834,3878,453,3,3,26960,3831,3880,6162,2,3,118118,3830,3887,2893,2,1,3000,3825,3894,218967,3
12:30:00,پتایر,ایران‌ تایر,IRO1TAIR0001,41935584690956944,لاستیک و پلاستیک,25,18800000000,1,30888400000000,298.0,5.5,1625,1725,1625,1711,1675,1626,1660,-15,-0.9,1643,-32,-1.91,841,37148074,61036038239,301,3,219,1,34764410,2383664,36303671,844403,1,3018,1657,1660,252263,1,1,15000,1644,1661,5000,1,2,491650,1641,1664,3300,1,1,50000,1639,1668,5200,1,2,9186,1637,1670,399951,1
12:23:14,زشریف,کشت وصنعت شریف آباد,IRO3SAAZ0001,26547785441834730,زراعت و خدمات وابسته,1,2404787000,1,32007714970000,1850.0,7.2,12560,13320,12990,13320,12940,13320,13320,380,2.94,13310,370,2.86,836,18422300,245210202400,251,4,145,3,14576165,3846135,9489684,8932616,68,1934178,13320,0,0,0,1,376,13310,0,0,0,2,1400,13300,0,0,0,1,10000,13250,0,0,0,1,10000,13240,0,0,0
12:29:55,فسرب,ملی‌ سرب‌وروی‌ ایران,IRO1SORB0001,54277068923045214,فلزات اساسی,27,11082120000,1,18850686120000,-81.0,-21.0,1622,1722,1622,1722,1672,1630,1719,47,2.81,1701,29,1.73,826,43822336,74550574774,262,0,247,0,43822336,0,43822336,0,2,50000,1713,1719,337352,2,2,52628,1710,1720,25000,1,2,20000,1707,1722,10010,2,1,50000,1706,1754,50000,1,1,70839,1705,0,0,0
12:29:59,دی,بانک دی,IRO7BDYZ0001,66416853783916493,بانک‌ها و موسسات اعتباری,57,135000000000,1,132435000000000,-282.0,-3.5,972,1032,975,1000,1002,976,976,-26,-2.59,981,-21,-2.1,824,147027700,144303018439,213,2,320,2,135427700,11600000,139597054,7430646,15,8479655,975,975,72027,1,6,3111500,974,976,10471639,15,17,10491489,973,977,505000,2,116,60586372,972,979,252000,3,1,10000,884,980,1748221,12
12:27:32,ولساپا,لیزینگ رایان‌ سایپا,IRO1RSAP0001,45174198424472334,سایر واسطه‌گری‌های مالی,58,19629000000,1,14780637000000,337.0,2.2,723,767,723,767,745,755,767,22,2.95,753,8,1.07,818,90046366,67796891552,135,3,204,1,31515264,58531102,90019584,26782,2,314947,767,775,20700,3,2,210000,765,780,600000,2,1,20000,764,781,152935,1,1,70000,751,788,242722,6,1,13500,748,0,0,0
12:26:44,شرانل,نفت ایرانول,IRO3NOLZ0001,44013656953678055,فراورده‌های نفتی، کک و سوخت هسته‌ای,23,6000000000,1,431400000000000,10561.0,6.8,67900,72100,70150,72100,70000,72100,72100,2100,3.0,71900,1900,2.71,816,3533730,254113691950,319,4,207,5,2631208,902522,2529672,1004058,104,366144,72100,0,0,0,12,21745,72050,0,0,0,2,183,72000,0,0,0,1,10000,71950,0,0,0,1,2000,71900,0,0,0
12:29:46,برکت,گروه دارویی برکت,IRO1BRKT0001,34557241988629814,مواد و محصولات دارویی,43,17340000000,1,49002840000000,31.0,91.2,2662,2826,2826,2826,2744,2826,2826,82,2.99,2826,82,2.99,813,45566673,128771417898,372,0,228,3,45566673,0,22939128,22627545,638,39104798,2826,2904,11913,5,3,8023,2825,2956,8288,4,2,3800,2821,2984,44050,6,2,12000,2820,2999,5000,1,3,411800,2816,3046,26749,2
12:29:59,بتیس,بیمه زندگی ایساتیس,IRO7BTSP0001,17372162356531136,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,2400000000,1,4598400000000,459.0,4.2,1886,2002,1886,2001,1944,1890,1960,16,0.82,1916,-28,-1.44,811,48663337,93258234628,145,2,382,3,39355442,9307895,47426042,1237295,1,26000,1940,1960,36130,1,2,91220,1938,1961,49322,1,2,209000,1936,1963,265577,1,1,229410,1935,1966,100000,1,1,72021,1922,1967,9963,1
12:29:57,وسپهر,گروه سرمایه گذاری سپهر صادرات,IRO3SAIZ0001,114312662654155,شرکت‌های چند رشته‌ای صنعتی,39,75000000000,1,310425000000000,1156.0,3.6,4004,4250,4022,4215,4127,4127,4215,88,2.13,4139,12,0.29,799,9335472,38636052067,157,1,489,2,9079617,255855,7035472,2300000,1,13239,4215,4220,3407,3,1,44145,4200,4239,5000,1,1,10000,4175,4240,19512,6,1,1209,4160,4244,79999,1,1,1300,4151,4245,45306,3
